City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
TUMAKURU MADHUGIRI,29310315001,2015-16,GOVT HIGHER PRIMARY SCHOOL LANKENAHALLI,KORATAGERE,THEETHA,LANKENAHALLI,Karnataka,572121,,,,,,,,,
TUMAKURU MADHUGIRI,29310317501,2015-16,GOVT LOWER PRIMARY SCHOOL THANGANAHALLI,KORATAGERE,YELERAMPURA,THANGANAHALLI,Karnataka,572140,,,,,,,,,
TUMAKURU MADHUGIRI,29310317601,2015-16,GOVT LOWER PRIMARY SCHOOL VADDARAHALLI,KORATAGERE,YELERAMPURA,VADDARAHALLI,Karnataka,572140,,,,,,,,,
TUMAKURU MADHUGIRI,29310317701,2015-16,GOVT HIGHER PRIMARY SCHOOL BENDONE,KORATAGERE,BOODAGAVI,BENDONE,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310611304,2015-16,GOUTHAMA HIGHER PRIMARY SCHOOL KALLAMBELLA-NH4,SIRA,KALLAMBELLA,KALLAMBELLA,Karnataka,572137,,,,,,,,,
BALLARI,29120902702,2015-16,GHPS BENNIKALLU HOSA BADAVANE,BALLARI EAST,BANAPURA,BENAKALLU,Karnataka,583117,,,,,,,,,
BALLARI,29120900617,2015-16,LPS JNANA BHARATHI,BALLARI EAST,KAMBLI BAZAR BLY,WARD 7,Karnataka,583101,,,,,,,,,
BALLARI,29120907111,2015-16,LPS SREE SANGAMESHWARA,BALLARI EAST,SIRIVARA,SANGANAKALLU,Karnataka,583103,,,,ChIJl8B7Dw0RtzsR-StOPGp4zmY,B,Pincode,583103,Sangameshwara Temple,"KHB Colony, Basaveshwar Nagar,  , Ballari, Karnataka 583103, India"
MYSURU,29260917804,2015-16,SRI GURUMAHANTHESWARA CONVENT,NANJANAGUD,NAGARLE,NAGARLE,Karnataka,571129,,,,ChIJ9ycAAEBArzsR06NxA9wEX0k,B,Locality,nanjanagud,Sri Gurumalleshwara Mahavidya Samsthe Polytechnic,"Devanur,Nanjanagud, Mysore, Karnataka 571119, India"
BELAGAVI,29011210609,2015-16,KARNATKA KANNADA HIGHER PRIMARY SCHOOL YARAGATTI,SOUNDATTI,YARGATTI,YARGATTI,Karnataka,591129,,,,ChIJp6s7vKFmvzsRVDN5hw9tBBs,C,City,belagavi,St Joseph Convent Kannada Medium High Primary School,"Karnataka State Open University, Camp, Belagavi, Karnataka 590009, India"
BELAGAVI,29011111355,2015-16,KANNADA LOWER PRIMARY SCHOOL MALLAPUR TOT,RAMDURG,MULLUR,SALAHALLI,Karnataka,591117,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011203202,2015-16,KANNADA LOWER PRIMARY SCHOOL HALKITANDE HALAKI,SOUNDATTI,HIREBUDANUR,HALKI,Karnataka,591119,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
TUMAKURU MADHUGIRI,29310423502,2015-16,GOVT LOWER PRIMARY SCHOOL MUTHARAYANAHALLI,MADHUGIRI,SINGANAHALLY,ADAVINAGENAHALLI,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310302402,2015-16,GOVT URDU LOWER PRIMARY SCHOOL HULIKUNTE,KORATAGERE,KORATAGERE(URDU),HULIKUNTE,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310302403,2015-16,GOVT LOWER PRIMARY SCHOOL CHIKKANNANAPALYA (GUNDINAPALYA),KORATAGERE,HULIKUNTE,HULIKUNTE,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310323601,2015-16,GOVT LOWER PRIMARY SCHOOL HULUGONAHALLI,KORATAGERE,HULIKUNTE,HULUGONAHALLI,Karnataka,572129,,,,,,,,,
BELAGAVI,29011215303,2015-16,NAYAK STUDENT FEDERATION HIGHSCHOOL (AIDED) SOUNDATTI,SOUNDATTI,SOUNDATTI SOUTH,WARD NO 17,Karnataka,591126,,,,,,,,,
BELAGAVI,29011105103,2015-16,KANNADA LOWER PRIMARY SCHOOL .KALMAD (D.L.T.),RAMDURG,HANAMAPUR,KALMAD,Karnataka,591123,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011105201,2015-16,KANNADA HIGHER PRIMARY SCHOOL KAMAKERI,RAMDURG,HOSAKOTI,KAMAKERI,Karnataka,591130,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011210501,2015-16,KANNADA HIGHER PRIMARY SCHOOL YEKKERI,SOUNDATTI,SHINDOGI,YEKKERI,Karnataka,591117,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011207801,2015-16,KANNADA HIGHER PRIMARY SCHOOL MURGOD,SOUNDATTI,MURGOD,MURGOD,Karnataka,591109,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
MYSURU,29260336601,2015-16,GOVT HIGHER PRIMARY SCHOOL KRISHNAPURA,H.D.KOTE,KATTE MANUGANAHALLI,KRISHNAPURA,Karnataka,571114,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29260334606,2015-16,VIVEKA HIGH SCHOOL OF EXCELLENCE,H.D.KOTE,SARAGUR,SARAGUR WARD-1,Karnataka,571121,,,,ChIJd4FxxwhwrzsRNO4tbu60eWw,C,City,mysuru,Marimallappas School,"K R Mohalla, Mysuru, Karnataka 570024, India"
TUMAKURU MADHUGIRI,29310306902,2015-16,GOVT LOWER PRIMARY SCHOOL BASAVANAHALLI,KORATAGERE,AKKIRAMPURA,REDDIHALLI,Karnataka,572121,,,,,,,,,
MYSURU,29261008501,2015-16,GOVT LOWER PRIMARY SCHOOL BELATHUR,PERIYA PATNA,CHITTENAHALLI,BELATHUR,Karnataka,571107,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29261006404,2015-16,GOVT LOWER PRIMARY SCHOOL HAKKEMALA(ALANAHALLI)1999,PERIYA PATNA,HUNASA VADI,ALANAHALLI,Karnataka,571107,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29261006405,2015-16,GOVT LOWER PRIMARY SCHOOL KORALA HOSAHALLI,PERIYA PATNA,HUNASA VADI,ALANAHALLI,Karnataka,571107,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29261006501,2015-16,GOVT HIGHER PRIMARY SCHOOL  PUNADA HALLI,PERIYA PATNA,HUNASA VADI,PUNADA HALLI,Karnataka,571107,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
TUMAKURU MADHUGIRI,29310409401,2015-16,GOVT HIGHER PRIMARY SCHOOL KYATHAGONDANAHALLI,MADHUGIRI,MEDIGESI,KYATHAGONDANAHALLI,Karnataka,572133,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310411901,2015-16,GOVT URDU LOWER PRIMARY SCHOOL KOTAGARLAHALLI,MADHUGIRI,MADHUGIRI(URDU),KOTAGARLAHALLI,Karnataka,572132,,,,,,,,,
TUMAKURU MADHUGIRI,29310411902,2015-16,GOVT HIGHER PRIMARY SCHOOL BADIGOUNDANAHALLI,MADHUGIRI,DABBEGATTA,KOTAGARLAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310415003,2015-16,GOVT HIGH SCHOOL  DABBEGATTA,MADHUGIRI,DABBEGATTA,DABBEGATTA,Karnataka,572112,,,,ChIJY__TRaO0sTsR0zBqpPuWU24,B,Locality,madhugiri,Govt High School,"Madhugiri, Karnataka 572132, India"
MYSURU,29260614401,2015-16,"GOVT LOWER PRIMARY SCHOOL, KALENAHALLI-2",KRISHNARAJANAGARA,BYADARAHALLI,KALENAHALLI-2,Karnataka,571602,,,,ChIJR1sHum6HpTsRlSm6UVbWNd0,B,Pincode,571602,Government Lower Primary School,"Mallinatha Pure, Mysore, SH-57, Mysore Road, Mysore, Mysore, Karnataka 571602, India"
MYSURU,29260617501,2015-16,"GOVT LOWER PRIMARY SCHOOL, GUMMANAHALLI",KRISHNARAJANAGARA,HONNENAHALLI,GUMMANAHALLI,Karnataka,571604,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29260616601,2015-16,"GOVT LOWER PRIMARY SCHOOL, NIJAGANA  HALLI",KRISHNARAJANAGARA,HOSAKOTE,NIJAGANA HALLI,Karnataka,571617,,,,ChIJZ8jm8O0IrjsRW-r38ySdnNw,A,Street Address,hosakote,Govt Lower Primary School Govindapura,"Hosakote Block, Bangalore Rural District, Govindapura, Karnataka 562114, India"
MYSURU,29261201705,2015-16,MAHARASHI PUBLIC SCHOOL SUBURB,MYSORE SOUTH,ASHOKAPURAM,WARD-11,Karnataka,570008,,,,ChIJoT6MRvRvrzsRpCerwhx_cYs,B,Pincode,570008,Maharshi Public School,"38/B, Industrial suburb, Vishveshwara nagar, Mysuru, Karnataka 570008, India"
BELAGAVI,29011109804,2015-16,JNANAMRUTH KANNADA LOWER PRIMARY SCHOOL TORANGATTI,RAMDURG,KATKOL,TORANGATTI,Karnataka,591114,,,,,,,,,
BELAGAVI,29011206201,2015-16,KANNADA LOWER PRIMARY SCHOOL KUTTARNATTI,SOUNDATTI,HIREBUDANUR,KUTTARNATTI,Karnataka,591119,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011206301,2015-16,KANNADA LOWER PRIMARY SCHOOL KURVINKOP,SOUNDATTI,HOOLI,KURVINKOP,Karnataka,591126,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011206401,2015-16,KANNADA HIGHER PRIMARY SCHOOL KENCHARAMNHAL,SOUNDATTI,INAMHONGAL,KENCHARAMNHAL,Karnataka,591126,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29010214601,2015-16,S.N.V.V.KM Bailhongal,BAILHONGAL,BAILHONGAL,WARD NO 12,Karnataka,591102,,,,,,,,,
BELAGAVI,29010214602,2015-16,S.N.V.V.EM Bailhongal,BAILHONGAL,BAILHONGAL,WARD NO 12,Karnataka,591102,,,,,,,,,
BELAGAVI,29010304310,2015-16,KANNADA LOWER PRIMARY SCHOOL SAHYADRI NAGAR,BELGAUM CITY,SADASHIV NAGAR,W.NO.43.BGM.CITY.,Karnataka,590001,,,,ChIJe46YQ9_QuDsRTy49OPm6L0E,A,Street Address,sadashiv nagar,Govt Lower Kannada Primary School,"Sadashiv Nagar,, Bairidevarkoppa, Hubballi, Karnataka 580025, India"
BELAGAVI,29010304311,2015-16,MAHESHWARI SCHOOL FOR BLIND HIGH SCHOOL NEHRU NAGAR,BELGAUM CITY,PHQ,W.NO.43.BGM.CITY.,Karnataka,590010,,,,ChIJ8e4vikxhvzsRBHaSXHhc7sU,B,Pincode,590010,Maheshwari School For The Blind,"Nehru Nagar, Belagavi, Karnataka 590010, India"
BELAGAVI,29011101601,2015-16,KANNADA LOWER PRIMARY SCHOOL CHICHAKHANDI,RAMDURG,TURANUR,CHICHAKHANDI,Karnataka,591123,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011102301,2015-16,KANNADA LOWER PRIMARY SCHOOL DODAMANGADI,RAMDURG,TURANUR,DODAMANGADI,Karnataka,591123,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011207804,2015-16,URDU HIGHER PRIMARY SCHOOL MURGOD,SOUNDATTI,MURGOD,MURGOD,Karnataka,591119,,,,ChIJP_yOVdllvzsRCv6-C7dqnq4,C,City,belagavi,Govt Urdu Higher Primary School,"No-9, Majagaon, Belagavi, Karnataka 590008, India"
BELAGAVI,29011207805,2015-16,KANNADA LOWER PRIMARY SCHOOL CHALAKOPTOT MURGOD,SOUNDATTI,MURGOD,MURGOD,Karnataka,591119,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
MYSURU,29260605101,2015-16,"GOVT HIGHER PRIMARY SCHOOL, KESHTHURKOPPALU",KRISHNARAJANAGARA,MAVATHURU,KESTHURU,Karnataka,571602,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29260606701,2015-16,"GOVT HIGHER PRIMARY SCHOOL, KOLURU",KRISHNARAJANAGARA,HANASOGE,KOLURU,Karnataka,571617,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29260804612,2015-16,EAST WEST INTERNATIONAL SCHOOL,MYSORE RURAL,HINKAL HUNDI,HUTTAGALLI,Karnataka,570018,,,,ChIJHUNWMKR7rzsRZe-394oag-s,B,Pincode,570018,East West International School,"Housing Board Colony, Hootagalli, Mysuru, Karnataka 570018, India"
MYSURU,29260311502,2015-16,GOVT LOWER PRIMARY SCHOOL HADI KARAPURA,H.D.KOTE,DB KUPPE,KARAPURA,Karnataka,571114,,,,ChIJo4G9My7zpTsRoj1afbUHjgs,B,Pincode,571114,Government Lower Primary School Vaddarapalya,"Vaddarapalya, H. D. Kote, Mysuru District, Hommaragahalli, Karnataka 571114, India"
BELAGAVI,29010804401,2015-16,MARATHI LOWER PRIMARY SCHOOL DOKEGALLI,KHANAPUR,HONAKAL,DOKEGALLI,Karnataka,591302,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
BELAGAVI,29010804501,2015-16,MARATHI LOWER PRIMARY SCHOOL DIGGEGALI,KHANAPUR,BIJAGARNI,DIGGEGALI,Karnataka,591120,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
BELAGAVI,29010804601,2015-16,MARATHI HIGHER PRIMARY SCHOOL DEVACHI-HATTI,KHANAPUR,BAILUR,DEVACHI-HATTI,Karnataka,590018,,,,,,,,,
BELAGAVI,29010408403,2015-16,SRI SIDDESHWAR HIGH SCHOOL (AIDED)MUCHANDI,BELGAUM RURAL.,MUCHANDI,MUCHANDI,Karnataka,590016,,,,ChIJKaT5IcFgvzsRERwM0kx5wB8,C,City,belagavi,Shri Siddheshwar High School,"Kanbargi, Belagavi, Karnataka 590015, India"
TUMAKURU MADHUGIRI,29310402103,2015-16,GOVT HIGHER PRIMARY SCHOOL SHETTYHALLI,MADHUGIRI,BIJAVARA,SHETTI HALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310402201,2015-16,GOVT HIGHER PRIMARY SCHOOL SOGENAHALLI,MADHUGIRI,BIJAVARA,SOGENAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310503701,2015-16,GOVT HIGHER PRIMARY SCHOOL MARAMMANAHALLI,PAVAGADA,Y.N.HOSAKOTE RURAL,MARAMMANAHALLI,Karnataka,572141,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310503801,2015-16,GOVT HIGHER PRIMARY SCHOOL THIPPAIAHNADURGA,PAVAGADA,MARIDASANAHALLY,THIPPAIAHNADURGA,Karnataka,572141,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
MYSURU,29260324401,2015-16,GOVT HIGHER PRIMARY SCHOOL  JAKKA HALLI,H.D.KOTE,HEBBALAGUPPE,JAKKA HALLI,Karnataka,571114,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29260321801,2015-16,GOVT  LOWER PRIMARY SCHOOL  ALALAHAALLI,H.D.KOTE,M C THALALU,ALALAHALLI,Karnataka,571121,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29260319602,2015-16,GOVT LOWER PRIMARY SCHOOL DALE GOWDANA HUNDI,H.D.KOTE,HAMPAPURA-HDK,CHIKAA NANDI,Karnataka,571125,,,,ChIJo3nRi116rzsRvGx5JvyFznQ,B,Pincode,571125,Government Lower Primary School Mahadeshwara colony,"Mahadeshwara Colony, H D Kote, Mysuru, Karnataka 571125, India"
MYSURU,29260320401,2015-16,GOVT LOWER PRIMARY SCHOOL KOHALA,H.D.KOTE,HAMPAPURA-HDK,KOHALA,Karnataka,571125,,,,ChIJo3nRi116rzsRvGx5JvyFznQ,B,Pincode,571125,Government Lower Primary School Mahadeshwara colony,"Mahadeshwara Colony, H D Kote, Mysuru, Karnataka 571125, India"
BELAGAVI,29011203301,2015-16,KANNADA HIGHER PRIMARY SCHOOL HALLUR,SOUNDATTI,SHINDOGI,HALLUR,Karnataka,591117,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011203401,2015-16,KANNADA HIGHER PRIMARY SCHOOL HARLAPUR,SOUNDATTI,UGARGOL,HARLAPUR,Karnataka,591110,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011203501,2015-16,KANNADA HIGHER PRIMARY SCHOOL HARUGOPPA,SOUNDATTI,CHACHADI,HARUGOPPA,Karnataka,591119,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29010812603,2015-16,KANNADA HIGHER PRIMARY SCHOOL (B-2) KODACHAWAD,KHANAPUR,HIREMUNOLLI,KODACHAWAD,Karnataka,591131,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
TUMAKURU MADHUGIRI,29310309907,2015-16,PRATHIBHA DARSHINI HIGH SCHOOL KOLALA,KORATAGERE,KOLALA,KOLALA,Karnataka,572140,,,,,,,,,
TUMAKURU MADHUGIRI,29310303801,2015-16,GOVT HIGHER PRIMARY SCHOOL THOGARIGHATTA,KORATAGERE,B D PURA,THOGARIGATTA,Karnataka,572121,,,,,,,,,
TUMAKURU MADHUGIRI,29310318402,2015-16,GOVT URDU LOWER PRIMARY SCHOOL MALLEKAVU,KORATAGERE,KORATAGERE(URDU),MALLEKAVU,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310318403,2015-16,SUVARNAMUKHI AIDED HIGH SCHOOL MALLEKAVU,KORATAGERE,BOODAGAVI,MALLEKAVU,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310300701,2015-16,GOVT HIGHER PRIMARY SCHOOL HONNARANAHALLI,KORATAGERE,HOLAVANAHALLI,HONNARANAHALLI,Karnataka,572121,,,,,,,,,
TUMAKURU MADHUGIRI,29310300801,2015-16,GOVT HIGHER PRIMARY SCHOOL KODLAHALLI,KORATAGERE,HOLAVANAHALLI,KODLAHALLI,Karnataka,572121,,,,,,,,,
TUMAKURU MADHUGIRI,29310425006,2015-16,SARVODAYA AIDED JUNIOR COLLEGE KODIGENAHALLI,MADHUGIRI,KODIGENAHALLY,KODIGENAHALLI,Karnataka,572127,,,,,,,,,
TUMAKURU MADHUGIRI,29310425008,2015-16,SARVODAYA AIDED GIRLS HIGH SCHOOL KODIGENAHALLI,MADHUGIRI,KODIGENAHALLY,KODIGENAHALLI,Karnataka,572127,,,,,,,,,
MYSURU,29261006601,2015-16,GOVT HIGHER PRIMARY SCHOOL NAVILUR,PERIYA PATNA,BAILUKUPPE,NAVILUR,Karnataka,571107,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29261116001,2015-16,GOVT LOWER PRIMARY SCHOOL HALE KUKUR,T.N.PURA,HOSAKUKKUR 1,HALE KUKUR,Karnataka,571122,,,,ChIJyZ7yV1JwrzsRxWce8XIV9tU,C,City,mysuru,Government Lower Primary School Mahadev Nagar,"Mahadevanagara, Mysuru, Karnataka 570017, India"
MYSURU,29261101407,2015-16,ST MARYS HIGH SCHOOL T.N.PURA,T.N.PURA,BILAGEREHUNDI,BYRAPURA,Karnataka,571124,,,,ChIJq6qqzuRvrzsRdQI-NLTYErs,C,City,mysuru,St Mary`s Girls High School,"Ramanuja Road, Chamundipuram, Near Chamundipuram Circle, Mysuru, Karnataka 570004, India"
MYSURU,29261111601,2015-16,GOVT HIGHER PRIMARY SCHOOL KALIYUR,T.N.PURA,MSEEHALLI,KALIYUR,Karnataka,571442,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
TUMAKURU MADHUGIRI,29310415101,2015-16,GOVT HIGHER PRIMARY SCHOOL KURUBARAHALLI,MADHUGIRI,DABBEGATTA,KURUBARAHALLI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310415201,2015-16,GOVT LOWER PRIMARY SCHOOL THONACHAGONDANAHALLI,MADHUGIRI,DODDERI,THONACHAGONDANAHALLI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310308103,2015-16,JYOTHI AIDED HIGHER PRIMARY SCHOOL THOVINAKERE,KORATAGERE,THOVINAKERE,THOVINAKERE,Karnataka,572138,,,,,,,,,
TUMAKURU MADHUGIRI,29310313302,2015-16,GOVT URDU LOWER PRIMARY SCHOOL MANAVINAKURKE,KORATAGERE,KORATAGERE(URDU),MANUVINAKURKE,Karnataka,572138,,,,,,,,,
MYSURU,29261203117,2015-16,TERESION COLLEGE,MYSORE SOUTH, ,WARD-63,Karnataka,570009,,,,ChIJO-DOjc1xrzsRQTfAeGqSf8I,C,City,mysuru,Teresian College,"1824,Bannur Road, Siddarthanagar, Mysuru, Karnataka 570011, India"
MYSURU,29261203118,2015-16,BADRIPRASDJI(GSS) INDEPENDENT PU CO,MYSORE SOUTH, ,WARD-63,Karnataka,570009,,,,ChIJn_MGfDFwrzsRNjU4bzhAMTM,C,City,mysuru,GSSS Badri Prasad Ji Pre University College,"Siddhartha Layout, Mysuru, Karnataka 570011, India"
MYSURU,29261200726,2015-16,GJC(11-12) MAHARAJA JLB ROAD,MYSORE SOUTH, ,WARD-1,Karnataka,570009,,,,,,,,,
MYSURU,29261201004,2015-16,GOVERNAMENT HIGHER PRIMARY SCHOOL URDU KRISHNARAJA,MYSORE SOUTH,KANAKAGIRI,WARD-4,Karnataka,570004,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29261007901,2015-16,GOVT URDU LOWER PRIMARY SCHOOL AYARA BEEDU,PERIYA PATNA,MUTHURU,AYARA BEEDU,Karnataka,571107,,,,ChIJ0erg0G5wrzsR7hnhXrkeaik,C,City,mysuru,Government Urdu Lower Primary Boys School,"New Eidgah, near Kabeer Mata, Mandi Mohalla, Mysuru, Karnataka 570015, India"
BELAGAVI,29011206501,2015-16,KANNADA LOWER PRIMARY SCHOOL KOTUR,SOUNDATTI,SHIVAPUR,KOTUR,Karnataka,591129,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
